"ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2022","2","155.610","63.124","345,84","miércoles","2022 Feb 16 07:00:00 PM","23,48"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2022","2","14.506","9.264","96","domingo","2022 Feb 20 06:45:00 PM","6,31"
"52","NARIÑO","52250","EL CHARCO","52250005","LAS MERCEDES (EL CHARCO - NARIÑO)","2022","2","1.328","423","13,09","domingo","2022 Feb 27 07:45:00 PM","4,42"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2022","2","12.832","3.306","80","lunes","2022 Feb 28 09:00:00 PM","6,52"
"52","NARIÑO","52520","FRANCISCO PIZARRO","52520013","SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO)","2022","2","0","0","0","lunes","2022 Feb 28 11:45:00 PM","0"
"52","NARIÑO","52390","LA TOLA","52390005","AGUACATAL (LA TOLA - NARIÑO)","2022","2","1.557","360","11,31","domingo","2022 Feb 27 03:45:00 PM","6,13"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGÍA DE LA MAR (LA TOLA - NARIÑO)","2022","2","5.427","2.153","31,6","sábado","2022 Feb 06 12:30:00 AM","8,29"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2022","2","3.849","1.691","35,1","martes","2022 Feb 15 07:00:00 PM","6,13"
"52","NARIÑO","52390","LA TOLA","52390016","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","2022","2","4.013","1.250","27,17","lunes","2022 Feb 07 07:15:00 PM","6,43"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2022","2","2.187","624","17,04","viernes","2022 Feb 18 05:45:00 PM","6,29"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2022","2","7.743","2.444","57,6","lunes","2022 Feb 28 07:00:00 PM","6,21"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835016","PITAL DE LA COSTA (TUMACO - NARIÑO)","2022","2","15.566","8.061","80","lunes","2022 Feb 21 08:15:00 PM","9,04"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","2022","2","22.030","8.253","121,6","miércoles","2022 Feb 23 07:15:00 PM","8,33"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696022","SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2022","2","2.267","1.509","12,79","domingo","2022 Feb 06 07:00:00 PM","8,42"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2022","2","3.526","2.066","25,6","domingo","2022 Feb 27 08:45:00 PM","6,4"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2022","2","59.324","19.666","207,68","miércoles","2022 Feb 23 07:45:00 PM","12,29"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2022","2","2.686","1.108","31,62","viernes","2022 Feb 26 12:15:00 AM","4,01"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2022","2","18.850","3.264","75,42","lunes","2022 Feb 21 07:00:00 PM","12,01"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2022","2","1.219.475","361.477","2.774,44","miércoles","2022 Feb 03 12:00:00 AM","24"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2022","2","17.043","4.932","129,18","lunes","2022 Feb 21 07:00:00 PM","6,19"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO (CUMARIBO - VICHADA)","2022","2","307.928","122.974","740,96","martes","2022 Feb 01 03:30:00 PM","20,47"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2022","2","345.900","141.059","711,09","martes","2022 Feb 22 07:00:00 PM","23,58"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2022","2","31.961","11.659","120,21","lunes","2022 Feb 14 06:15:00 PM","11,36"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2022","2","2.401.329","765.683","4.766,96","jueves","2022 Feb 24 01:45:00 PM","23,59"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2022","2","140.866","71.137","383,71","jueves","2022 Feb 17 06:45:00 PM","18,24"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2022","3","3.724.790","1.103.082","7.322,14","viernes","2022 Mar 18 03:30:00 PM","23,57"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2022","3","117.539","39.742","239,01","martes","2022 Mar 15 06:45:00 PM","24"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2022","3","23.711","10.758","84,8","martes","2022 Mar 22 06:30:00 PM","10,24"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2022","3","3.508","379","55,97","miércoles","2022 Mar 09 07:45:00 PM","4,39"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2022","3","1.060.073","271.254","1.745,72","miércoles","2022 Mar 30 09:00:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2022","3","17.750.913","4.825.091","29.965,55","jueves","2022 Mar 24 03:45:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2022","3","6.967","2.812","19,52","domingo","2022 Mar 20 02:00:00 PM","15,52"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001017","SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR)","2022","3","13.014","4.343","35,71","jueves","2022 Mar 31 09:45:00 PM","15"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2022","3","16.473","7.912","84,97","sábado","2022 Mar 05 07:15:00 PM","8,9"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150002","SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2022","3","3.423","1.576","38,04","sábado","2022 Mar 26 06:45:00 PM","3,37"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2022","3","15.279","6.406","43,39","jueves","2022 Mar 24 07:30:00 PM","17,37"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753009","PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2022","3","5.381","2.106","47,4","martes","2022 Mar 08 07:00:00 PM","5,6"
"85","CASANARE","85430","TRINIDAD","85430001","BOCAS DEL PAUTO (TRINIDAD - CASANARE)","2022","3","12.830","6.922","116,22","miércoles","2022 Mar 02 06:30:00 PM","5"
"19","CAUCA","19318","GUAPI","19318008","LIMONES (GUAPI - CAUCA)","2022","3","8.709","3.984","38,47","jueves","2022 Mar 17 07:30:00 PM","9,25"
"19","CAUCA","19318","GUAPI","19318013","SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA)","2022","3","11.843","4.878","49,61","viernes","2022 Mar 25 06:15:00 PM","9,36"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418038","ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA)","2022","3","3.120","1.512","22,59","sábado","2022 Mar 12 08:00:00 PM","5,29"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418012","SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA)","2022","3","8.882","3.063","62,75","martes","2022 Mar 29 07:00:00 PM","5,58"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418015","SAN ISIDRO (LÓPEZ DE MICAY - CAUCA)","2022","3","1.025","558","6,82","miércoles","2022 Mar 30 06:45:00 PM","6,23"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418019","ZARAGOZA (LOPEZ DE MICAY - CAUCA)","2022","3","8.651","3.554","55,3","lunes","2022 Mar 28 07:00:00 PM","6,19"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE (TIMBIQUÍ - CAUCA)","2022","3","6.306","4.681","31,96","sábado","2022 Mar 05 07:30:00 PM","7,37"
"19","CAUCA","19809","TIMBIQUÍ","19809026","LOS BRAZOS (TIMBIQUÍ - CAUCA)","2022","3","8.298","1.653","44,64","lunes","2022 Mar 21 06:45:00 PM","7,11"
"19","CAUCA","19809","TIMBIQUÍ","19809023","PUERTO SAIJA (TIMBIQUÍ - CAUCA)","2022","3","26.934","13.283","168,08","lunes","2022 Mar 14 07:00:00 PM","6,17"
"19","CAUCA","19809","TIMBIQUÍ","19809008","SANTA MARÍA (TIMBIQUÍ - CAUCA)","2022","3","12.465","5.224","71,36","miércoles","2022 Mar 30 07:00:00 PM","7,9"
"19","CAUCA","19809","TIMBIQUÍ","19809009","SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA)","2022","3","4.009","2.215","25,37","miércoles","2022 Mar 23 07:15:00 PM","6,24"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ (ACANDÍ - CHOCÓ)","2022","3","559.371","199.620","1.128,34","miércoles","2022 Mar 23 02:00:00 PM","21,37"
"27","CHOCÓ","27006","ACANDÍ","27006007","SAN FRANCISCO (ACANDÍ - CHOCÓ)","2022","3","15.462","5.375","73,44","domingo","2022 Mar 20 07:15:00 PM","9,7"
"27","CHOCÓ","27025","ALTO BAUDÓ (PIE DE PATO)","27025000","CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ)","2022","3","49.787","15.418","110,88","jueves","2022 Mar 18 12:00:00 AM","23,59"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075000","CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ)","2022","3","712.773","249.392","1.351,24","martes","2022 Mar 22 07:30:00 PM","23,54"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075001","CUPICA (BAHÍA SOLANO - CHOCÓ)","2022","3","69.029","24.655","150,15","viernes","2022 Mar 25 07:15:00 PM","23,51"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075002","EL VALLE (BAHÍA SOLANO - CHOCÓ)","2022","3","160.287","69.743","334,22","martes","2022 Mar 22 07:15:00 PM","23,53"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077905","BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2022","3","10.770","1.445","38,34","domingo","2022 Mar 20 05:30:00 PM","10,55"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077011","PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2022","3","6.126","5.786","35,2","jueves","2022 Mar 31 08:30:00 PM","7,6"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077000","PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2022","3","226.243","101.762","427,15","jueves","2022 Mar 17 08:15:00 PM","23,53"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099000","BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2022","3","91.654","27.016","258,46","miércoles","2022 Mar 23 07:15:00 PM","15,21"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099002","LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2022","3","13.182","6.506","64","sábado","2022 Mar 12 09:30:00 PM","8,59"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2022","3","63.598","35.437","182,42","sábado","2022 Mar 27 12:45:00 AM","23,43"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250914","TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCÓ)","2022","3","835","182","8,53","sábado","2022 Mar 12 06:15:00 PM","4,55"
"27","CHOCÓ","27372","JURADÓ","27372000","JURADÓ (JURADÓ - CHOCÓ)","2022","3","181.279","73.946","336,96","miércoles","2022 Mar 23 07:15:00 PM","23,53"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425000","BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ)","2022","3","11.625","7.199","60","jueves","2022 Mar 24 08:15:00 PM","8,34"
"27","CHOCÓ","27495","NUQUÍ","27495000","NUQUÍ (NUQUÍ - CHOCÓ)","2022","3","265.385","105.584","518,14","martes","2022 Mar 22 07:45:00 PM","24"
"27","CHOCÓ","27495","NUQUÍ","27495011","PUERTO JAGUA (NUQUÍ - CHOCÓ)","2022","3","858","447","4,22","viernes","2022 Mar 04 07:15:00 PM","8,57"
"27","CHOCÓ","27001","QUIBDÓ","27001029","TAGACHI (QUIBDÓ - CHOCÓ)","2022","3","5.609","2.114","58,49","miércoles","2022 Mar 30 06:45:00 PM","5,7"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2022","3","19.752","8.062","77,73","sábado","2022 Mar 19 07:30:00 PM","10,15"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2022","3","18.508","4.593","96,27","miércoles","2022 Mar 02 07:00:00 PM","8,42"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2022","3","408.353","141.961","839,52","martes","2022 Mar 22 08:00:00 PM","22,22"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2022","3","73.081","22.260","196,04","martes","2022 Mar 08 06:30:00 PM","16,12"
"94","GUAINÍA","94001","INÍRIDA","94001000","INÍRIDA (INÍRIDA - GUAINÍA)","2022","3","2.028.609","677.023","3.857,92","martes","2022 Mar 08 02:30:00 PM","24"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES (MIRAFLORES - GUAVIARE)","2022","3","89.189","31.103","215,16","martes","2022 Mar 08 07:00:00 PM","19,13"
"44","LA GUAJIRA","44847","URIBIA","44847012","NAZARETH (URIBIA - LA GUAJIRA)","2022","3","34.967","11.798","161,33","jueves","2022 Mar 31 08:00:00 PM","12,21"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2022","3","95.104","31.642","179,14","jueves","2022 Mar 24 07:15:00 PM","22,46"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2022","3","167.394","66.247","344,08","martes","2022 Mar 15 07:15:00 PM","23,3"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2022","3","21.594","13.528","105,6","jueves","2022 Mar 31 07:00:00 PM","8,15"
"52","NARIÑO","52250","EL CHARCO","52250003","BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO)","2022","3","4.174","2.888","22,91","sábado","2022 Mar 05 07:15:00 PM","7,15"
"52","NARIÑO","52250","EL CHARCO","52250022","EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO)","2022","3","4.206","5.873","30,41","viernes","2022 Mar 11 08:45:00 PM","5,27"
"52","NARIÑO","52250","EL CHARCO","52250005","LAS MERCEDES (EL CHARCO - NARIÑO)","2022","3","1.708","604","12,96","martes","2022 Mar 01 08:00:00 PM","5,1"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2022","3","14.084","3.704","88","miércoles","2022 Mar 09 08:15:00 PM","6,38"
"52","NARIÑO","52520","FRANCISCO PIZARRO","52520013","SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO)","2022","3","2.062","1.089","24,9","sábado","2022 Mar 26 07:00:00 PM","3,13"
"52","NARIÑO","52390","LA TOLA","52390005","AGUACATAL (LA TOLA - NARIÑO)","2022","3","2.315","502","13,33","domingo","2022 Mar 06 07:00:00 PM","8,1"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGÍA DE LA MAR (LA TOLA - NARIÑO)","2022","3","6.194","2.488","32,2","viernes","2022 Mar 12 12:15:00 AM","8,3"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2022","3","4.267","1.934","37,31","lunes","2022 Mar 28 07:00:00 PM","6,1"
"52","NARIÑO","52390","LA TOLA","52390016","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","2022","3","4.059","1.221","29,63","martes","2022 Mar 29 07:00:00 PM","6"
"52","NARIÑO","52473","MOSQUERA","52473010","EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO)","2022","3","1.717","238","8,93","jueves","2022 Mar 24 06:30:00 PM","8,13"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2022","3","2.107","603","19,2","martes","2022 Mar 15 07:15:00 PM","5,3"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2022","3","10.001","3.192","57,6","sábado","2022 Mar 12 07:00:00 PM","7,34"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","2022","3","21.462","8.021","134,4","miércoles","2022 Mar 30 07:00:00 PM","6,56"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696022","SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2022","3","2.715","1.502","12,86","martes","2022 Mar 15 06:45:00 PM","9"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2022","3","3.709","1.771","25,6","domingo","2022 Mar 27 08:45:00 PM","6,2"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573000","PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO)","2022","3","1.022.653","332.945","2.056,65","jueves","2022 Mar 10 02:15:00 PM","23,5"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2022","3","83.174","27.378","219,12","viernes","2022 Mar 18 08:00:00 PM","15,48"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2022","3","6.136","2.677","32,93","viernes","2022 Mar 04 11:45:00 PM","8"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2022","3","22.260","5.712","95,66","miércoles","2022 Mar 16 06:45:00 PM","11,7"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2022","3","1.363.933","386.115","2.747,88","jueves","2022 Mar 10 01:00:00 PM","24"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2022","3","26.374","8.027","133,14","martes","2022 Mar 08 07:00:00 PM","8,43"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO (CUMARIBO - VICHADA)","2022","3","341.589","138.667","722,48","miércoles","2022 Mar 09 02:30:00 PM","22,15"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2022","3","402.405","161.550","741,13","jueves","2022 Mar 31 06:15:00 PM","23,58"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2022","3","29.865","11.256","121,62","martes","2022 Mar 22 07:45:00 PM","10,02"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2022","3","2.775.067","845.214","4.887,52","jueves","2022 Mar 24 01:45:00 PM","24"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2022","3","162.505","79.821","368,26","jueves","2022 Mar 10 07:45:00 PM","18,27"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2022","3","3.724.790","1.103.082","7.322,14","viernes","2022 Mar 18 03:30:00 PM","23,57"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2022","4","3.582.339","1.063.196","7.210,66","Miércoles","2022 Apr 27 03:15:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2022","4","111.006","38.389","240,59","Martes","2022 Apr 05 06:45:00 PM","23,9"
"91","AMAZONAS","91798","TARAPACÁ","91798000","TARAPACÁ (TARAPACÁ - AMAZONAS)","2022","4","20.700","9.568","82,64","Sábado","2022 Apr 09 06:30:00 PM","9,62"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2022","4","1.236","191","47,07","Jueves","2022 Apr 21 09:45:00 AM","1,4"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS)","2022","4","1.063.832","268.820","1.812,35","Miércoles","2022 Apr 06 08:45:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS)","2022","4","17.357.143","4.666.990","30.191,03","Miércoles","2022 Apr 06 03:30:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA","13001037","ISLA MÚCURA (CARTAGENA - BOLÍVAR)","2022","4","6.932","2.677","21,86","Sábado","2022 Apr 30 01:00:00 AM","14,83"
"13","BOLÍVAR","13001","CARTAGENA","13001037","SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR)","2022","4","13.261","4.326","39,62","Lunes","2022 Apr 11 10:00:00 PM","14,3"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2022","4","14.240","4.925","39,82","Jueves","2022 Apr 21 07:00:00 PM","17,67"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2022","4","5.614","2.585","51,63","Lunes","2022 Apr 11 06:15:00 PM","6,1"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2022","4","15.973","7.841","86,55","Sábado","2022 Apr 30 07:00:00 PM","8,05"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA","18150001","SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2022","4","3.081","1.467","39,96","Sábado","2022 Apr 23 07:00:00 PM","3,4"
"85","CASANARE","85430","TRINIDAD","85430001","BOCAS DEL PAUTO (TRINIDAD - CASANARE)","2022","4","11.309","6.104","102,21","Martes","2022 Apr 12 06:45:00 PM","4,6"
"19","CAUCA","19809","TIMBIQUÍ","19809003","CHACÓN (TIMBIQUÍ - CAUCA)","2022","4","4.438","1.424","28,7","Sábado","2022 Apr 09 07:15:00 PM","6,85"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE (TIMBIQUÍ - CAUCA)","2022","4","6.659","4.901","32,52","Miércoles","2022 Apr 27 07:45:00 PM","8,38"
"19","CAUCA","19418","LÓPEZ (MICAY)","19418038","ISLA DE GALLO (LÓPEZ (MICAY) - CAUCA)","2022","4","2.704","1.333","23,17","Martes","2022 Apr 05 07:00:00 PM","4,98"
"19","CAUCA","19318","GUAPI","19318008","LIMONES (GUAPI - CAUCA)","2022","4","8.641","3.982","38,19","Viernes","2022 Apr 29 06:45:00 PM","9,85"
"19","CAUCA","19809","TIMBIQUÍ","19809003","LOS BRAZOS (TIMBIQUÍ - CAUCA)","2022","4","7.496","1.548","43,85","Domingo","2022 Apr 03 07:00:00 PM","6,85"
"19","CAUCA","19809","TIMBIQUÍ","19809003","PUERTO SAIJA (TIMBIQUÍ - CAUCA)","2022","4","24.300","12.112","167,38","Sábado","2022 Apr 02 07:00:00 PM","5,77"
"19","CAUCA","19418","LÓPEZ (MICAY)","19418038","SAN ANTONIO DE CHUARÉ (LÓPEZ (MICAY) - CAUCA)","2022","4","7.681","2.611","63,1","Viernes","2022 Apr 01 07:00:00 PM","5,28"
"19","CAUCA","19418","LÓPEZ (MICAY)","19418038","SAN ISIDRO (LÓPEZ (MICAY) - CAUCA)","2022","4","1.046","539","7,36","Viernes","2022 Apr 29 06:45:00 PM","6,33"
"19","CAUCA","19809","TIMBIQUÍ","19809003","SAN JOSÉ (TIMBIQUÍ - CAUCA)","2022","4","8.189","6.136","36,94","Miércoles","2022 Apr 13 08:45:00 PM","9,23"
"19","CAUCA","19809","TIMBIQUÍ","19809003","SANTA MARÍA (TIMBIQUÍ - CAUCA)","2022","4","12.243","5.103","75,07","Miércoles","2022 Apr 13 07:15:00 PM","7,08"
"19","CAUCA","19809","TIMBIQUÍ","19809003","SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA)","2022","4","4.221","2.369","24,41","Domingo","2022 Apr 03 07:15:00 PM","6,95"
"19","CAUCA","19418","LÓPEZ (MICAY)","19418038","ZARAGOZA (LÓPEZ (MICAY) - CAUCA)","2022","4","5.366","2.023","60,32","Lunes","2022 Apr 11 06:30:00 PM","4,67"
"27","CHOCO","27006","ACANDÍ","27006000","ACANDÍ (ACANDÍ - CHOCO)","2022","4","552.462","196.436","1.073,78","Miércoles","2022 Apr 06 09:30:00 PM","22,15"
